上游表,,,,业务区-old,,,
inc_day,inc_dayhour,all_order_num,air_order_num,area_all_order_num,area_air_order_num,diff_all,diff_air
20230601,2023060101,2888064,135923,2888064,135923,0,0
20230601,2023060102,4390466,217619,4390466,217619,0,0
20230601,2023060103,5496624,266995,5496624,266995,0,0
20230601,2023060104,6066631,290595,6066631,290595,0,0
20230601,2023060105,6421345,311053,6421345,311053,0,0
20230601,2023060106,6776726,331996,6776726,331996,0,0
20230601,2023060107,7386766,372285,7386766,372285,0,0
20230601,2023060108,8715230,467352,8715230,467352,0,0
20230601,2023060109,11532463,667978,11532463,667978,0,0
20230601,2023060110,15317564,997525,15317564,997525,0,0
20230601,2023060111,19028184,1366151,19028184,1366151,0,0
20230601,2023060112,22118145,1708505,22118145,1708505,0,0
20230601,2023060113,24337095,1941421,24337095,1941421,0,0
20230601,2023060114,27043813,2213224,27043813,2213224,0,0
20230601,2023060115,30315798,2574722,30315798,2574722,0,0
20230601,2023060116,33614157,2978533,33614157,2978533,0,0
20230601,2023060117,37155774,3447232,37155774,3447232,0,0
20230601,2023060118,40258743,3896699,40258743,3896699,0,0
20230601,2023060119,42423646,4220427,42423646,4220427,0,0
20230601,2023060120,43967050,4433689,43967050,4433689,0,0
20230601,2023060121,45235384,4563176,45235384,4563176,0,0
20230601,2023060122,46387269,4650832,46387269,4650832,0,0
20230601,2023060123,47443448,4706049,47443448,4706049,0,0
20230601,2023060124,48359075,4743478,48359075,4743478,0,0
20230602,2023060201,615726,26816,615726,26816,0,0
20230602,2023060202,981216,44545,981216,44545,0,0
20230602,2023060203,1162273,54137,1162273,54137,0,0
20230602,2023060204,1269425,59286,1269425,59286,0,0
20230602,2023060205,1374197,62907,1374197,62907,0,0
20230602,2023060206,1508269,71305,1508269,71305,0,0
20230602,2023060207,1758573,85583,1758573,85583,0,0
20230602,2023060208,2605402,136767,2605402,136767,0,0
20230602,2023060209,4811137,297716,4811137,297716,0,0
20230602,2023060210,7769628,579693,7769628,579693,0,0
20230602,2023060211,10852731,926836,10852731,926836,0,0
20230602,2023060212,13426697,1238742,13426697,1238742,0,0
20230602,2023060213,15316314,1461138,15316314,1461138,0,0
20230602,2023060214,17797056,1715271,17797056,1715271,0,0
20230602,2023060215,20707955,2049132,20707955,2049132,0,0
20230602,2023060216,23868775,2456288,23868775,2456288,0,0
20230602,2023060217,27175527,2905990,27175527,2905990,0,0
20230602,2023060218,30110443,3345189,30110443,3345189,0,0
20230602,2023060219,32119048,3672280,32119048,3672280,0,0
20230602,2023060220,33548661,3879299,33548661,3879299,0,0
20230602,2023060221,34652849,4009374,34652849,4009374,0,0
20230602,2023060222,35695366,4093118,35695366,4093118,0,0
20230602,2023060223,36555022,4145376,36555022,4145376,0,0
20230602,2023060224,37332194,4183821,37332194,4183821,0,0
20230603,2023060301,550517,24549,550517,24549,0,0
20230603,2023060302,889863,41297,889863,41297,0,0
20230603,2023060303,1061747,50831,1061747,50831,0,0
20230603,2023060304,1188072,54835,1188072,54835,0,0
20230603,2023060305,1252514,58563,1252514,58563,0,0
20230603,2023060306,1346002,64358,1346002,64358,0,0
20230603,2023060307,1542945,76887,1542945,76887,0,0
20230603,2023060308,2315864,119430,2315864,119430,0,0
20230603,2023060309,4283550,249096,4283550,249096,0,0
20230603,2023060310,6801654,462341,6801654,462341,0,0
20230603,2023060311,9331408,726661,9331408,726661,0,0
20230603,2023060312,11368677,956304,11368677,956304,0,0
20230603,2023060313,13044524,1131094,13044524,1131094,0,0
20230603,2023060314,14990958,1331153,14990958,1331153,0,0
20230603,2023060315,17285314,1577069,17285314,1577069,0,0
20230603,2023060316,19613530,1851833,19613530,1851833,0,0
20230603,2023060317,22117145,2172148,22117145,2172148,0,0
20230603,2023060318,24390976,2496254,24390976,2496254,0,0
20230603,2023060319,26048157,2732201,26048157,2732201,0,0
20230603,2023060320,27276421,2890511,27276421,2890511,0,0
20230603,2023060321,28370519,3019139,28370519,3019139,0,0
20230603,2023060322,29350029,3100223,29350029,3100223,0,0
20230603,2023060323,30273924,3164582,30273924,3164582,0,0
20230603,2023060324,31152407,3214639,31152407,3214639,0,0
20230604,2023060401,659695,32852,659695,32852,0,0
20230604,2023060402,1015556,51075,1015556,51075,0,0
20230604,2023060403,1193131,59811,1193131,59811,0,0
20230604,2023060404,1321667,63292,1321667,63292,0,0
20230604,2023060405,1395509,66593,1395509,66593,0,0
20230604,2023060406,1463790,70535,1463790,70535,0,0
20230604,2023060407,1651590,79091,1651590,79091,0,0
20230604,2023060408,2388292,118434,2388292,118434,0,0
20230604,2023060409,4299918,234088,4299918,234088,0,0
20230604,2023060410,6675715,433161,6675715,433161,0,0
20230604,2023060411,8899164,634845,8899164,634845,0,0
20230604,2023060412,10721062,833008,10721062,833008,0,0
20230604,2023060413,12267514,991423,12267514,991423,0,0
20230604,2023060414,14018644,1159858,14018644,1159858,0,0
20230604,2023060415,15970382,1356279,15970382,1356279,0,0
20230604,2023060416,17990120,1594406,17990120,1594406,0,0
20230604,2023060417,20100346,1847750,20100346,1847750,0,0
20230604,2023060418,21992151,2101369,21992151,2101369,0,0
20230604,2023060419,23437380,2304231,23437380,2304231,0,0
20230604,2023060420,24525808,2433797,24525808,2433797,0,0
20230604,2023060421,25387799,2521236,25387799,2521236,0,0
20230604,2023060422,26206806,2582803,26206806,2582803,0,0
20230604,2023060423,26909046,2615063,26909046,2615063,0,0
20230604,2023060424,27457154,2636652,27457154,2636652,0,0
20230605,2023060501,363387,14037,363387,14037,0,0
20230605,2023060502,579637,22671,579637,22671,0,0
20230605,2023060503,719155,28604,719155,28604,0,0
20230605,2023060504,814887,31570,814887,31570,0,0
20230605,2023060505,867971,34489,867971,34489,0,0
20230605,2023060506,936948,38092,936948,38092,0,0
20230605,2023060507,1092669,46869,1092669,46869,0,0
20230605,2023060508,1825014,75241,1825014,75241,0,0
20230605,2023060509,3975048,224471,3975048,224471,0,0
20230605,2023060510,6735239,488008,6735239,488008,0,0
20230605,2023060511,9514258,811017,9514258,811017,0,0
20230605,2023060512,11885919,1112865,11885919,1112865,0,0
20230605,2023060513,13629330,1309541,13629330,1309541,0,0
20230605,2023060514,15827030,1549160,15827030,1549160,0,0
20230605,2023060515,18618325,1894168,18618325,1894168,0,0
20230605,2023060516,21650231,2294660,21650231,2294660,0,0
20230605,2023060517,24971140,2759912,24971140,2759912,0,0
20230605,2023060518,27891410,3220854,27891410,3220854,0,0
20230605,2023060519,29913388,3549907,29913388,3549907,0,0
20230605,2023060520,31361561,3764772,31361561,3764772,0,0
20230605,2023060521,32473067,3895552,32473067,3895552,0,0
20230605,2023060522,33407519,3970883,33407519,3970883,0,0
20230605,2023060523,34171633,4012874,34171633,4012874,0,0
20230605,2023060524,34766771,4039592,34766771,4039592,0,0
20230606,2023060601,374215,14729,374215,14729,0,0
20230606,2023060602,607355,26613,607355,26613,0,0
20230606,2023060603,749198,33020,749198,33020,0,0
20230606,2023060604,840114,37100,840114,37100,0,0
20230606,2023060605,886464,40433,886464,40433,0,0
20230606,2023060606,967768,46926,967768,46926,0,0
20230606,2023060607,1137261,59025,1137261,59025,0,0
20230606,2023060608,1966587,99369,1966587,99369,0,0
20230606,2023060609,4168278,244701,4168278,244701,0,0
20230606,2023060610,6953914,518781,6953914,518781,0,0
20230606,2023060611,9684109,827310,9684109,827310,0,0
20230606,2023060612,12034899,1121584,12034899,1121584,0,0
20230606,2023060613,13745232,1313883,13745232,1313883,0,0
20230606,2023060614,15902089,1553601,15902089,1553601,0,0
20230606,2023060615,18620494,1883733,18620494,1883733,0,0
20230606,2023060616,21584639,2280997,21584639,2280997,0,0
20230606,2023060617,24857290,2749855,24857290,2749855,0,0
20230606,2023060618,27697820,3206426,27697820,3206426,0,0
20230606,2023060619,29669301,3531662,29669301,3531662,0,0
20230606,2023060620,31049463,3742826,31049463,3742826,0,0
20230606,2023060621,32086267,3859782,32086267,3859782,0,0
20230606,2023060622,32976739,3932845,32976739,3932845,0,0
20230606,2023060623,33710096,3979041,33710096,3979041,0,0
20230606,2023060624,34346171,4006863,34346171,4006863,0,0
20230607,2023060701,466965,29875,466965,29875,0,0
20230607,2023060702,706791,47284,706791,47284,0,0
20230607,2023060703,832388,57776,832388,57776,0,0
20230607,2023060704,918150,61907,918150,61907,0,0
20230607,2023060705,986527,65618,986527,65618,0,0
20230607,2023060706,1079798,72576,1079798,72576,0,0
20230607,2023060707,1259248,82721,1259248,82721,0,0
20230607,2023060708,2053875,125709,2053875,125709,0,0
20230607,2023060709,4186003,279036,4186003,279036,0,0
20230607,2023060710,6962001,548399,6962001,548399,0,0
20230607,2023060711,9670362,861160,9670362,861160,0,0
20230607,2023060712,11939663,1149844,11939663,1149844,0,0
20230607,2023060713,13603050,1350998,13603050,1350998,0,0
20230607,2023060714,15753876,1590950,15753876,1590950,0,0
20230607,2023060715,18463372,1922052,18463372,1922052,0,0
20230607,2023060716,21382760,2313703,21382760,2313703,0,0
20230607,2023060717,24524806,2768540,24524806,2768540,0,0
20230607,2023060718,27317023,3221228,27317023,3221228,0,0
20230607,2023060719,29242354,3548165,29242354,3548165,0,0
20230607,2023060720,30608123,3759127,30608123,3759127,0,0
20230607,2023060721,31650700,3878978,31650700,3878978,0,0
20230607,2023060722,32523911,3953266,32523911,3953266,0,0
20230607,2023060723,33269118,3998747,33269118,3998747,0,0
20230607,2023060724,33871579,4028408,33871579,4028408,0,0
20230608,2023060801,401090,17970,401090,17970,0,0
20230608,2023060802,628133,30840,628133,30840,0,0
20230608,2023060803,747161,36784,747161,36784,0,0
20230608,2023060804,823353,39902,823353,39902,0,0
20230608,2023060805,870808,42980,870808,42980,0,0
20230608,2023060806,944639,50071,944639,50071,0,0
20230608,2023060807,1125036,60874,1125036,60874,0,0
20230608,2023060808,1857282,99320,1857282,99320,0,0
20230608,2023060809,3892390,241694,3892390,241694,0,0
20230608,2023060810,6548956,501349,6548956,501349,0,0
20230608,2023060811,9225997,812675,9225997,812675,0,0
20230608,2023060812,11464915,1099387,11464915,1099387,0,0
20230608,2023060813,13118238,1282264,13118238,1282264,0,0
20230608,2023060814,15218762,1519466,15218762,1519466,0,0
20230608,2023060815,17891102,1845284,17891102,1845284,0,0
20230608,2023060816,20760131,2229435,20760131,2229435,0,0
20230608,2023060817,23877986,2671896,23877986,2671896,0,0
20230608,2023060818,26651833,3107127,26651833,3107127,0,0
20230608,2023060819,28596236,3426958,28596236,3426958,0,0
20230608,2023060820,29972387,3639129,29972387,3639129,0,0
20230608,2023060821,31014159,3761164,31014159,3761164,0,0
20230608,2023060822,31904203,3842462,31904203,3842462,0,0
20230608,2023060823,32658549,3886069,32658549,3886069,0,0
20230608,2023060824,33336533,3914784,33336533,3914784,0,0
20230609,2023060901,387165,17967,387165,17967,0,0
20230609,2023060902,612544,30693,612544,30693,0,0
20230609,2023060903,733037,37803,733037,37803,0,0
20230609,2023060904,823235,40755,823235,40755,0,0
20230609,2023060905,874695,43999,874695,43999,0,0
20230609,2023060906,950866,48971,950866,48971,0,0
20230609,2023060907,1126870,57963,1126870,57963,0,0
20230609,2023060908,1876236,96649,1876236,96649,0,0
20230609,2023060909,3870980,232180,3870980,232180,0,0
20230609,2023060910,6511988,486838,6511988,486838,0,0
20230609,2023060911,9260746,797896,9260746,797896,0,0
20230609,2023060912,11420745,1060438,11420745,1060438,0,0
20230609,2023060913,13050972,1243889,13050972,1243889,0,0
20230609,2023060914,15133209,1468841,15133209,1468841,0,0
20230609,2023060915,17772796,1777963,17772796,1777963,0,0
20230609,2023060916,20616026,2153672,20616026,2153672,0,0
20230609,2023060917,23722343,2587422,23722343,2587422,0,0
20230609,2023060918,26237377,2978187,26237377,2978187,0,0
20230609,2023060919,28346316,3334427,28346316,3334427,0,0
20230609,2023060920,29678419,3542059,29678419,3542059,0,0
20230609,2023060921,30705331,3669043,30705331,3669043,0,0
20230609,2023060922,31610715,3751817,31610715,3751817,0,0
20230609,2023060923,32378763,3796490,32378763,3796490,0,0
20230609,2023060924,33052346,3828999,33052346,3828999,0,0
20230610,2023061001,420219,24946,420219,24946,0,0
20230610,2023061002,664316,36413,664316,36413,0,0
20230610,2023061003,783708,41684,783708,41684,0,0
20230610,2023061004,864483,45270,864483,45270,0,0
20230610,2023061005,931433,48499,931433,48499,0,0
20230610,2023061006,1007939,52929,1007939,52929,0,0
20230610,2023061007,1176534,62882,1176534,62882,0,0
20230610,2023061008,1871568,99227,1871568,99227,0,0
20230610,2023061009,3697810,212893,3697810,212893,0,0
20230610,2023061010,5873973,404650,5873973,404650,0,0
20230610,2023061011,7992941,626382,7992941,626382,0,0
20230610,2023061012,9866008,849028,9866008,849028,0,0
20230610,2023061013,11406704,1013366,11406704,1013366,0,0
20230610,2023061014,13185545,1195985,13185545,1195985,0,0
20230610,2023061015,15272214,1430019,15272214,1430019,0,0
20230610,2023061016,17439873,1697239,17439873,1697239,0,0
20230610,2023061017,19733460,1999009,19733460,1999009,0,0
20230610,2023061018,21824164,2305430,21824164,2305430,0,0
20230610,2023061019,23392028,2529819,23392028,2529819,0,0
20230610,2023061020,24524675,2681407,24524675,2681407,0,0
20230610,2023061021,25399012,2772244,25399012,2772244,0,0
20230610,2023061022,26177868,2833199,26177868,2833199,0,0
20230610,2023061023,26877351,2871174,26877351,2871174,0,0
20230610,2023061024,27451633,2895194,27451633,2895194,0,0
20230611,2023061101,379627,18409,379627,18409,0,0
20230611,2023061102,614224,27353,614224,27353,0,0
20230611,2023061103,761391,32308,761391,32308,0,0
20230611,2023061104,844309,35161,844309,35161,0,0
20230611,2023061105,922120,37764,922120,37764,0,0
20230611,2023061106,999626,42368,999626,42368,0,0
20230611,2023061107,1152039,51641,1152039,51641,0,0
20230611,2023061108,1777480,85706,1777480,85706,0,0
20230611,2023061109,3439243,187111,3439243,187111,0,0
20230611,2023061110,5443177,362205,5443177,362205,0,0
20230611,2023061111,7411293,561946,7411293,561946,0,0
20230611,2023061112,9130872,767538,9130872,767538,0,0
20230611,2023061113,10618811,919367,10618811,919367,0,0
20230611,2023061114,12313780,1090087,12313780,1090087,0,0
20230611,2023061115,14212249,1291644,14212249,1291644,0,0
20230611,2023061116,16157310,1520959,16157310,1520959,0,0
20230611,2023061117,18224349,1781588,18224349,1781588,0,0
20230611,2023061118,20092537,2039163,20092537,2039163,0,0
20230611,2023061119,21529800,2235023,21529800,2235023,0,0
20230611,2023061120,22590123,2363660,22590123,2363660,0,0
20230611,2023061121,23503217,2439212,23503217,2439212,0,0
20230611,2023061122,24287247,2497171,24287247,2497171,0,0
20230611,2023061123,24999968,2529609,24999968,2529609,0,0
20230611,2023061124,25573885,2552384,25573885,2552384,0,0
20230612,2023061201,391204,21388,388909,13573,-2295,-7815
20230612,2023061202,606795,35516,605502,22851,-1293,-12665
20230612,2023061203,711212,42570,715129,27196,3917,-15374
20230612,2023061204,795308,48933,803290,31109,7982,-17824
20230612,2023061205,856679,54933,866287,34572,9608,-20361
20230612,2023061206,927619,62489,940536,39406,12917,-23083
20230612,2023061207,1099670,77670,1107700,47589,8030,-30081
20230612,2023061208,1784650,119575,1783977,79211,-673,-40364
20230612,2023061209,3847162,276897,3816001,225406,-31161,-51491
20230612,2023061210,6584991,553880,6552459,489868,-32532,-64012
20230612,2023061211,9386724,875227,9342133,810357,-44591,-64870
20230612,2023061212,11765301,1174565,11736232,1122314,-29069,-52251
20230612,2023061213,13527383,1370083,13494167,1321899,-33216,-48184
20230612,2023061214,15802918,1627434,15723904,1570597,-79014,-56837
20230612,2023061215,18656398,1973969,18566523,1918541,-89875,-55428
20230612,2023061216,21718392,2367009,21622665,2338891,-95727,-28118
20230612,2023061217,25055544,2790721,24954714,2818712,-100830,27991
20230612,2023061218,28028722,3174519,27951002,3297990,-77720,123471
20230612,2023061219,30030430,3421885,29978771,3635399,-51659,213514
20230612,2023061220,31448668,3579614,31411242,3858977,-37426,279363
20230612,2023061221,32542520,3683558,32512746,3987774,-29774,304216
20230612,2023061222,33458208,3757975,33432201,4067942,-26007,309967
20230612,2023061223,34238534,3806097,34216885,4109837,-21649,303740
20230612,2023061224,34843590,3838814,34828200,4136325,-15390,297511
20230613,2023061301,389691,26102,385509,15510,-4182,-10592
20230613,2023061302,594866,39728,595674,24724,808,-15004
20230613,2023061303,701808,48249,705446,29939,3638,-18310
20230613,2023061304,777655,53897,784177,33855,6522,-20042
20230613,2023061305,855423,58420,866787,36718,11364,-21702
20230613,2023061306,943616,68639,957404,42793,13788,-25846
20230613,2023061307,1147177,87857,1157446,54918,10269,-32939
20230613,2023061308,1904590,139028,1938571,97658,33981,-41370
20230613,2023061309,4062786,308592,4037805,250853,-24981,-57739
20230613,2023061310,6820755,607559,6787588,529783,-33167,-77776
20230613,2023061311,9493615,917907,9454037,845595,-39578,-72312
20230613,2023061312,11821824,1206580,11794791,1151052,-27033,-55528
20230613,2023061313,13562964,1407410,13528038,1352545,-34926,-54865
20230613,2023061314,15764148,1678961,15686907,1610061,-77241,-68900
20230613,2023061315,18537916,2036160,18452787,1963126,-85129,-73034
20230613,2023061316,21560853,2422850,21466870,2382044,-93983,-40806
20230613,2023061317,24824965,2852127,24725415,2868753,-99550,16626
20230613,2023061318,27696036,3238252,27620118,3345498,-75918,107246
20230613,2023061319,29657192,3491266,29607453,3687683,-49739,196417
20230613,2023061320,31041136,3646976,31005059,3908797,-36077,261821
20230613,2023061321,32096232,3750077,32066002,4038977,-30230,288900
20230613,2023061322,32980376,3820965,32954566,4119501,-25810,298536
20230613,2023061323,33736803,3870894,33714092,4165492,-22711,294598
20230613,2023061324,34353224,3906890,34335245,4193262,-17979,286372
20230614,2023061401,398496,26672,394609,15878,-3887,-10794
20230614,2023061402,609709,40409,610983,24830,1274,-15579
20230614,2023061403,717770,50015,724253,30869,6483,-19146
20230614,2023061404,798277,54332,807026,33528,8749,-20804
20230614,2023061405,863545,59580,873684,36583,10139,-22997
20230614,2023061406,953636,70862,962705,42436,9069,-28426
20230614,2023061407,1144475,88853,1148295,52648,3820,-36205
20230614,2023061408,1882238,138932,1909324,94457,27086,-44475
20230614,2023061409,3941316,305829,3912581,244676,-28735,-61153
20230614,2023061410,6623618,596274,6586333,513096,-37285,-83178
20230614,2023061411,9333447,916142,9294587,831751,-38860,-84391
20230614,2023061412,11652057,1203581,11623078,1134444,-28979,-69137
20230614,2023061413,13339494,1403619,13307980,1338248,-31514,-65371
20230614,2023061414,15569758,1680888,15494329,1596393,-75429,-84495
20230614,2023061415,18325727,2027056,18240688,1944974,-85039,-82082
20230614,2023061416,21295325,2409930,21201138,2358945,-94187,-50985
20230614,2023061417,24551142,2845094,24454326,2842564,-96816,-2530
20230614,2023061418,27407550,3230172,27334657,3320527,-72893,90355
20230614,2023061419,29389646,3478406,29337335,3663240,-52311,184834
20230614,2023061420,30793721,3643266,30754683,3891205,-39038,247939
20230614,2023061421,31851777,3757269,31820982,4027885,-30795,270616
20230614,2023061422,32699489,3829634,32674039,4107121,-25450,277487
20230614,2023061423,33394493,3877662,33374284,4149552,-20209,271890
20230614,2023061424,33935902,3912063,33922103,4175878,-13799,263815
20230615,2023061501,355699,24610,352872,14770,-2827,-9840
20230615,2023061502,560857,43103,560005,26980,-852,-16123
20230615,2023061503,679904,52073,684110,32774,4206,-19299
20230615,2023061504,775475,58958,779866,37135,4391,-21823
20230615,2023061505,843240,65635,851241,41393,8001,-24242
20230615,2023061506,932408,76767,943731,47415,11323,-29352
20230615,2023061507,1121900,96490,1126468,58483,4568,-38007
20230615,2023061508,1847748,149924,1876182,102193,28434,-47731
20230615,2023061509,3899178,322809,3864340,255793,-34838,-67016
20230615,2023061510,6588429,626903,6547733,532852,-40696,-94051
20230615,2023061511,9237255,952387,9198647,857515,-38608,-94872
20230615,2023061512,11491757,1251007,11463872,1168482,-27885,-82525
20230615,2023061513,13180718,1467585,13153103,1387799,-27615,-79786
20230615,2023061514,15343253,1743125,15268941,1644853,-74312,-98272
20230615,2023061515,18078064,2098132,17992886,1999527,-85178,-98605
20230615,2023061516,21048149,2487704,20951929,2419621,-96220,-68083
20230615,2023061517,24253671,2922109,24157086,2910287,-96585,-11822
20230615,2023061518,27107945,3314476,27033329,3391283,-74616,76807
20230615,2023061519,29068152,3568064,29017679,3743030,-50473,174966
20230615,2023061520,30477283,3733336,30444211,3976611,-33072,243275
20230615,2023061521,32791725,3931651,32726506,4224057,-65219,292406
20230615,2023061522,34995140,4082723,34939527,4389156,-55613,306433
20230615,2023061523,36950328,4210758,36898311,4525371,-52017,314613
20230615,2023061524,38604362,4300449,38558771,4612928,-45591,312479
20230616,2023061601,1271030,65715,1268764,60557,-2266,-5158
20230616,2023061602,1871326,95687,1887633,89751,16307,-5936
20230616,2023061603,2147269,111286,2173324,104334,26055,-6952
20230616,2023061604,2325347,120076,2352405,112064,27058,-8012
20230616,2023061605,2477006,129567,2506291,118800,29285,-10767
20230616,2023061606,2695275,147124,2730489,130699,35214,-16425
20230616,2023061607,3076496,176420,3097129,150559,20633,-25861
20230616,2023061608,4134446,257512,4140424,214197,5978,-43315
20230616,2023061609,6851783,486274,6797050,424068,-54733,-62206
20230616,2023061610,10498380,859123,10449295,770820,-49085,-88303
20230616,2023061611,13948119,1248462,13902880,1157166,-45239,-91296
20230616,2023061612,16803563,1582384,16775486,1508233,-28077,-74151
20230616,2023061613,18860631,1824084,18822178,1754758,-38453,-69326
20230616,2023061614,21626951,2138529,21535976,2059391,-90975,-79138
20230616,2023061615,24937380,2541152,24833031,2465499,-104349,-75653
20230616,2023061616,28426572,2979983,28320614,2936664,-105958,-43319
20230616,2023061617,32074311,3444590,31966145,3466741,-108166,22151
20230616,2023061618,35226491,3855038,35144755,3980246,-81736,125208
20230616,2023061619,37382510,4138278,37328592,4353317,-53918,215039
20230616,2023061620,38940813,4314786,38898169,4605720,-42644,290934
20230616,2023061621,40164208,4432604,40130046,4759840,-34162,327236
20230616,2023061622,41249172,4528256,41218966,4866850,-30206,338594
20230616,2023061623,42199620,4596171,42173585,4928467,-26035,332296
20230616,2023061624,42994858,4644155,42975321,4969254,-19537,325099
20230617,2023061701,570447,30547,554198,22868,-16249,-7679
20230617,2023061702,933857,52486,931128,39233,-2729,-13253
20230617,2023061703,1100791,68706,1103666,50274,2875,-18432
20230617,2023061704,1211545,80890,1218937,57594,7392,-23296
20230617,2023061705,1297055,86784,1305681,61565,8626,-25219
20230617,2023061706,1411116,97549,1418615,68847,7499,-28702
20230617,2023061707,1636781,120611,1642502,84475,5721,-36136
20230617,2023061708,2389406,177782,2415711,134383,26305,-43399
20230617,2023061709,4540735,349363,4518256,283640,-22479,-65723
20230617,2023061710,7191082,627823,7157025,545961,-34057,-81862
20230617,2023061711,9835499,909956,9801956,832170,-33543,-77786
20230617,2023061712,12071452,1170650,12044004,1110080,-27448,-60570
20230617,2023061713,13933666,1384107,13899860,1325163,-33806,-58944
20230617,2023061714,16192213,1627811,16115346,1561638,-76867,-66173
20230617,2023061715,18748326,1911778,18670985,1852453,-77341,-59325
20230617,2023061716,21364420,2223243,21283559,2193697,-80861,-29546
20230617,2023061717,24114832,2546421,24032415,2575527,-82417,29106
20230617,2023061718,26570354,2849344,26502436,2948452,-67918,99108
20230617,2023061719,28395436,3066851,28349753,3236420,-45683,169569
20230617,2023061720,29717503,3212395,29681147,3433568,-36356,221173
20230617,2023061721,30829808,3313729,30798805,3560406,-31003,246677
20230617,2023061722,31838963,3392026,31810180,3643560,-28783,251534
20230617,2023061723,32801784,3457602,32774914,3700540,-26870,242938
20230617,2023061724,33621830,3515046,33603331,3744427,-18499,229381
20230618,2023061801,752426,44790,750702,33102,-1724,-11688
20230618,2023061802,1182064,77222,1191294,61062,9230,-16160
20230618,2023061803,1418489,90638,1433258,72475,14769,-18163
20230618,2023061804,1554087,97211,1575876,77965,21789,-19246
20230618,2023061805,1642584,103273,1665540,82041,22956,-21232
20230618,2023061806,1756615,114115,1781637,89057,25022,-25058
20230618,2023061807,2030790,137841,2048760,103356,17970,-34485
20230618,2023061808,2834851,192897,2846249,144741,11398,-48156
20230618,2023061809,5056223,347616,5044426,284761,-11797,-62855
20230618,2023061810,7744119,591591,7726444,510373,-17675,-81218
20230618,2023061811,10423231,859826,10394497,773953,-28734,-85873
20230618,2023061812,12710859,1113618,12689630,1039690,-21229,-73928
20230618,2023061813,14697682,1315228,14656151,1243825,-41531,-71403
20230618,2023061814,17109760,1559530,17029644,1481146,-80116,-78384
20230618,2023061815,19712648,1834092,19637619,1758400,-75029,-75692
20230618,2023061816,22368143,2115384,22285813,2069376,-82330,-46008
20230618,2023061817,25164181,2413308,25084813,2417646,-79368,4338
20230618,2023061818,27631951,2685271,27561890,2759893,-70061,74622
20230618,2023061819,29496226,2887335,29447522,3028245,-48704,140910
20230618,2023061820,30951772,3026664,30912570,3221002,-39202,194338
20230618,2023061821,32305040,3134547,32267158,3363375,-37882,228828
20230618,2023061822,33571382,3218430,33535894,3458742,-35488,240312
20230618,2023061823,34930103,3286240,34894857,3530003,-35246,243763
20230618,2023061824,36242484,3348315,36203297,3592209,-39187,243894
20230619,2023061901,1109645,53107,1111048,47122,1403,-5985
20230619,2023061902,1648547,82282,1659304,72698,10757,-9584
20230619,2023061903,1879805,111135,1900312,98661,20507,-12474
20230619,2023061904,2021915,122333,2045589,108290,23674,-14043
20230619,2023061905,2122629,128593,2143740,112705,21111,-15888
20230619,2023061906,2241066,140599,2271467,123462,30401,-17137
20230619,2023061907,2521453,160185,2540753,134779,19300,-25406
20230619,2023061908,3483652,216677,3528774,183316,45122,-33361
20230619,2023061909,6214535,429796,6183761,373017,-30774,-56779
20230619,2023061910,9779644,779766,9741446,705165,-38198,-74601
20230619,2023061911,13296287,1170618,13252539,1091312,-43748,-79306
20230619,2023061912,16181321,1536803,16157985,1465258,-23336,-71545
20230619,2023061913,18255889,1798077,18219014,1732375,-36875,-65702
20230619,2023061914,20897466,2135709,20797959,2057390,-99507,-78319
20230619,2023061915,24174372,2562109,24072802,2487557,-101570,-74552
20230619,2023061916,27649586,3023142,27540018,2984227,-109568,-38915
20230619,2023061917,31373487,3526675,31263165,3552347,-110322,25672
20230619,2023061918,34647744,3990008,34560607,4113696,-87137,123688
20230619,2023061919,36919872,4302306,36861556,4528432,-58316,226126
20230619,2023061920,38564818,4509855,38521983,4819470,-42835,309615
20230619,2023061921,39797212,4656466,39760193,5001305,-37019,344839
20230619,2023061922,40800946,4752828,40771766,5115802,-29180,362974
20230619,2023061923,41634085,4814245,41610168,5177348,-23917,363103
20230619,2023061924,42301879,4858211,42285603,5217924,-16276,359713
20230620,2023062001,440381,31842,439121,22385,-1260,-9457
20230620,2023062002,683315,49073,688956,36186,5641,-12887
20230620,2023062003,846292,84844,855407,68534,9115,-16310
20230620,2023062004,954302,93922,967215,74292,12913,-19630
20230620,2023062005,1005884,100019,1019958,77861,14074,-22158
20230620,2023062006,1085837,111787,1098663,84674,12826,-27113
20230620,2023062007,1298120,130548,1308076,95967,9956,-34581
20230620,2023062008,2133087,190980,2165713,147769,32626,-43211
20230620,2023062009,4511478,392014,4483140,326005,-28338,-66009
20230620,2023062010,7564361,740001,7527520,649361,-36841,-90640
20230620,2023062011,10504004,1104895,10467832,1013989,-36172,-90906
20230620,2023062012,13033405,1442730,13004586,1364520,-28819,-78210
20230620,2023062013,14943565,1688607,14908914,1614674,-34651,-73933
20230620,2023062014,17404174,2018407,17316949,1928323,-87225,-90084
20230620,2023062015,20481418,2428715,20385814,2336535,-95604,-92180
20230620,2023062016,23739749,2862747,23636007,2804884,-103742,-57863
20230620,2023062017,27341611,3358774,27231219,3353155,-110392,-5619
20230620,2023062018,30509180,3802827,30424247,3888754,-84933,85927
20230620,2023062019,32747074,4104926,32686602,4289053,-60472,184127
20230620,2023062020,34335329,4309485,34293818,4572977,-41511,263492
